osm_id;ort;plz;bundesland;eintrag
62407;Augsburg;86163;Bayern;Weltklasse
62407;Augsburg;86165;Bayern;Weltklasse
62407;Augsburg;86167;Bayern;Weltklasse
62407;Augsburg;86169;Bayern;Weltklasse
62407;Augsburg;86179;Bayern;Weltklasse
62407;Augsburg;86199;Bayern;Weltklasse
142752;Augustdorf;32832;Nordrhein-Westfalen;Weltklasse
378773;Augustusburg;09573;Sachsen;Weltklasse
1182471;Auhagen;31553;Niedersachsen;Weltklasse
962601;Auhausen;86736;Bayern;Weltklasse
29823;Au in der Hallertau;84072;Bayern;Weltklasse
556088;Aukrug;24613;Schleswig-Holstein;Weltklasse
2808122;Aulendorf;88326;Baden-Württemberg;Weltklasse
537134;Aull;65582;Rheinland-Pfalz;Weltklasse
2783122;Auma-Weidatal;07955;Thüringen;Weltklasse
324694;Aumühle;21521;Schleswig-Holstein;Weltklasse
383696;Aura a.d.Saale;97717;Bayern;Weltklasse
534187;Aurach;91589;Bayern;Weltklasse
1016525;Aurachtal;91086;Bayern;Weltklasse
349932;Aura im Sinngrund;97773;Bayern;Weltklasse
898628;Aurich;26603;Niedersachsen;Weltklasse
898628;Aurich;26605;Niedersachsen;Weltklasse
898628;Aurich;26607;Niedersachsen;Weltklasse
1149284;Ausacker;24975;Schleswig-Holstein;Weltklasse
1286666;Ausleben;39393;Sachsen-Anhalt;Weltklasse
959813;Außernzell;94532;Bayern;Weltklasse
450514;Auufer;25548;Schleswig-Holstein;Weltklasse
1162782;Auw an der Kyll;54664;Rheinland-Pfalz;Weltklasse
1108037;Auw bei Prüm;54597;Rheinland-Pfalz;Weltklasse
1418654;Aventoft;25927;Schleswig-Holstein;Weltklasse
938073;Averlak;25715;Schleswig-Holstein;Weltklasse
904552;Axstedt;27729;Niedersachsen;Weltklasse
539953;Aying;85653;Bayern;Weltklasse
1256023;Ayl;54441;Rheinland-Pfalz;Weltklasse
443333;Aystetten;86482;Bayern;Weltklasse
1437797;Baabe;18586;Mecklenburg-Vorpommern;Weltklasse
161965;Baar;86674;Bayern;Weltklasse
548035;Baar;56729;Rheinland-Pfalz;Weltklasse
387301;Baar-Ebenhausen;85107;Bayern;Weltklasse
452387;Babenhausen;64832;Hessen;Weltklasse
958621;Babenhausen;87727;Bayern;Weltklasse
2186910;Babensham;83547;Bayern;Weltklasse
966624;Bach an der Donau;93090;Bayern;Weltklasse
1239652;Bacharach;55422;Rheinland-Pfalz;Weltklasse
418891;Bachenberg;57610;Rheinland-Pfalz;Weltklasse
1273185;Bachfeld;96528;Thüringen;Weltklasse
955236;Bachhagel;89429;Bayern;Weltklasse
956749;Bächingen a.d.Brenz;89431;Bayern;Weltklasse
165637;Backnang;71522;Baden-Württemberg;Weltklasse
956650;Bad Abbach;93077;Bayern;Weltklasse
2186911;Bad Aibling;83043;Bayern;Weltklasse
1022866;Bad Alexandersbad;95680;Bayern;Weltklasse
162356;Bad Arolsen;34454;Hessen;Weltklasse
937778;Bad Bayersoien;82435;Bayern;Weltklasse
1130288;Bad Bellingen;79415;Baden-Württemberg;Weltklasse
540424;Bad Belzig;14806;Brandenburg;Weltklasse
1272230;Bad Bentheim;48455;Niedersachsen;Weltklasse
1817279;Badbergen;49635;Niedersachsen;Weltklasse
1252824;Bad Bergzabern;76887;Rheinland-Pfalz;Weltklasse
2856985;Bad Berka;99438;Thüringen;Weltklasse
1891507;Bad Berleburg;57319;Nordrhein-Westfalen;Weltklasse
1070989;Bad Berneck i.Fichtelgebirge;95460;Bayern;Weltklasse
1269808;Bad Bertrich;56864;Rheinland-Pfalz;Weltklasse
1460241;Bad Bevensen;29549;Niedersachsen;Weltklasse
2402429;Bad Bibra;06647;Sachsen-Anhalt;Weltklasse
957047;Bad Birnbach;84364;Bayern;Weltklasse
1273350;Bad Blankenburg;07422;Thüringen;Weltklasse
383699;Bad Bocklet;97708;Bayern;Weltklasse
1250039;Bad Bodenteich;29389;Niedersachsen;Weltklasse
2792631;Bad Boll;73087;Baden-Württemberg;Weltklasse
443526;Bad Brambach;08648;Sachsen;Weltklasse
423223;Bad Bramstedt;24576;Schleswig-Holstein;Weltklasse
1022829;Bad Breisig;53498;Rheinland-Pfalz;Weltklasse
384270;Bad Brückenau;97769;Bayern;Weltklasse
2801316;Bad Buchau;88422;Baden-Württemberg;Weltklasse
324314;Bad Camberg;65520;Hessen;Weltklasse
1270319;Bad Colberg-Heldburg;98663;Thüringen;Weltklasse
1432674;Baddeckenstedt;38271;Niedersachsen;Weltklasse
2772178;Bad Ditzenbach;73342;Baden-Württemberg;Weltklasse
394348;Bad Doberan;18209;Mecklenburg-Vorpommern;Weltklasse
148591;Bad Driburg;33014;Nordrhein-Westfalen;Weltklasse
445993;Bad Düben;04849;Sachsen;Weltklasse
907045;Bad Dürkheim;67098;Rheinland-Pfalz;Weltklasse
2405940;Bad Dürrenberg;06231;Sachsen-Anhalt;Weltklasse
1242133;Bad Dürrheim;78073;Baden-Württemberg;Weltklasse
1182505;Bad Eilsen;31707;Niedersachsen;Weltklasse
443527;Bad Elster;08645;Sachsen;Weltklasse
1140558;Badem;54657;Rheinland-Pfalz;Weltklasse
535689;Bad Ems;56130;Rheinland-Pfalz;Weltklasse
453738;Bad Emstal;34308;Hessen;Weltklasse
62340;Baden-Baden;76530;Baden-Württemberg;Weltklasse
62340;Baden-Baden;76532;Baden-Württemberg;Weltklasse
62340;Baden-Baden;76534;Baden-Württemberg;Weltklasse
225491;Bad Endbach;35080;Hessen;Weltklasse
532398;Badendorf;23619;Schleswig-Holstein;Weltklasse
2186912;Bad Endorf;83093;Bayern;Weltklasse
1182320;Badenhard;56291;Rheinland-Pfalz;Weltklasse
1245782;Badenheim;55576;Rheinland-Pfalz;Weltklasse
311915;Badenweiler;79410;Baden-Württemberg;Weltklasse
1819247;Bad Essen;49152;Niedersachsen;Weltklasse
1808964;Bad Fallingbostel;29683;Niedersachsen;Weltklasse
2186913;Bad Feilnbach;83075;Bayern;Weltklasse
2388467;Bad Frankenhausen/Kyffhäuser;06567;Thüringen;Weltklasse
1332952;Bad Freienwalde (Oder);16259;Brandenburg;Weltklasse
409716;Bad Friedrichshall;74177;Baden-Württemberg;Weltklasse
958089;Bad Füssing;94072;Bayern;Weltklasse
163003;Bad Gandersheim;37581;Niedersachsen;Weltklasse
534518;Bad Gottleuba-Berggießhübel;01816;Sachsen;Weltklasse
958091;Bad Griesbach i.Rottal;94086;Bayern;Weltklasse
958686;Bad Grönenbach;87730;Bayern;Weltklasse
1416141;Bad Grund;37539;Niedersachsen;Weltklasse
1421451;Bad Harzburg;38667;Niedersachsen;Weltklasse
935232;Bad Heilbrunn;83670;Bayern;Weltklasse
309849;Bad Herrenalb;76332;Baden-Württemberg;Weltklasse
275075;Bad Hersfeld;36251;Hessen;Weltklasse
958126;Bad Hindelang;87541;Bayern;Weltklasse
338875;Bad Homburg vor der Höhe;61348;Hessen;Weltklasse
338875;Bad Homburg vor der Höhe;61350;Hessen;Weltklasse
338875;Bad Homburg vor der Höhe;61352;Hessen;Weltklasse
173112;Bad Honnef;53604;Nordrhein-Westfalen;Weltklasse
444290;Bad Hönningen;53547;Rheinland-Pfalz;Weltklasse
444290;Bad Hönningen;53557;Rheinland-Pfalz;Weltklasse
1819469;Bad Iburg;49186;Niedersachsen;Weltklasse
1112227;Bad Karlshafen;34385;Hessen;Weltklasse
383698;Bad Kissingen;97688;Bayern;Weltklasse
1515589;Bad Kleinen;23996;Mecklenburg-Vorpommern;Weltklasse
2778356;Bad Klosterlausnitz;07639;Thüringen;Weltklasse
937894;Bad Kohlgrub;82433;Bayern;Weltklasse
451777;Bad König;64732;Hessen;Weltklasse
387529;Bad Königshofen i.Grabfeld;97631;Bayern;Weltklasse
2501390;Bad Köstritz;07586;Thüringen;Weltklasse
959885;Bad Kötzting;93444;Bayern;Weltklasse
611084;Bad Kreuznach;55543;Rheinland-Pfalz;Weltklasse
611084;Bad Kreuznach;55545;Rheinland-Pfalz;Weltklasse
611084;Bad Kreuznach;55583;Rheinland-Pfalz;Weltklasse
1959388;Bad Krozingen;79189;Baden-Württemberg;Weltklasse
163247;Bad Laasphe;57334;Nordrhein-Westfalen;Weltklasse
1418992;Bad Laer;49196;Niedersachsen;Weltklasse
2874751;Bad Langensalza;99947;Thüringen;Weltklasse
2406473;Bad Lauchstädt;06246;Sachsen-Anhalt;Weltklasse
422335;Bad Lausick;04651;Sachsen;Weltklasse
1416144;Bad Lauterberg;37431;Niedersachsen;Weltklasse
2498094;Bad Liebenstein;36448;Thüringen;Weltklasse
1328907;Bad Liebenwerda;04895;Brandenburg;Weltklasse
1328907;Bad Liebenwerda;04924;Brandenburg;Weltklasse
1328907;Bad Liebenwerda;04931;Brandenburg;Weltklasse
911760;Bad Liebenzell;75378;Baden-Württemberg;Weltklasse
148066;Bad Lippspringe;33175;Nordrhein-Westfalen;Weltklasse
2179147;Bad Lobenstein;07356;Thüringen;Weltklasse
451701;Bad Marienberg (Westerwald);56470;Rheinland-Pfalz;Weltklasse
402687;Bad Mergentheim;97980;Baden-Württemberg;Weltklasse
367045;Bad Münder am Deister;31848;Niedersachsen;Weltklasse
158145;Bad Münstereifel;53902;Nordrhein-Westfalen;Weltklasse
1310515;Bad Muskau;02953;Sachsen;Weltklasse
167408;Bad Nauheim;61231;Hessen;Weltklasse
1169366;Bad Nenndorf;31542;Niedersachsen;Weltklasse
378389;Bad Neuenahr-Ahrweiler;53474;Rheinland-Pfalz;Weltklasse
387466;Bad Neustadt an der Saale;97616;Bayern;Weltklasse
144930;Bad Oeynhausen;32545;Nordrhein-Westfalen;Weltklasse
144930;Bad Oeynhausen;32547;Nordrhein-Westfalen;Weltklasse
144930;Bad Oeynhausen;32549;Nordrhein-Westfalen;Weltklasse
532325;Bad Oldesloe;23843;Schleswig-Holstein;Weltklasse
535933;Bad Orb;63619;Hessen;Weltklasse
452986;Bad Peterstal-Griesbach;72250;Baden-Württemberg;Weltklasse
452986;Bad Peterstal-Griesbach;77740;Baden-Württemberg;Weltklasse
1184314;Bad Pyrmont;31812;Niedersachsen;Weltklasse
410526;Bad Rappenau;74906;Baden-Württemberg;Weltklasse
941794;Bad Reichenhall;83435;Bayern;Weltklasse
935831;Bad Rippoldsau-Schapbach;77776;Baden-Württemberg;Weltklasse
956804;Bad Rodach;96476;Bayern;Weltklasse
1086003;Bad Rothenfelde;49214;Niedersachsen;Weltklasse
1384831;Bad Saarow;15526;Brandenburg;Weltklasse
1416156;Bad Sachsa;37441;Niedersachsen;Weltklasse
2787775;Bad Säckingen;79713;Baden-Württemberg;Weltklasse
1168892;Bad Salzdetfurth;31162;Niedersachsen;Weltklasse
454867;Bad Salzschlirf;36364;Hessen;Weltklasse
142623;Bad Salzuflen;32105;Nordrhein-Westfalen;Weltklasse
142623;Bad Salzuflen;32107;Nordrhein-Westfalen;Weltklasse
142623;Bad Salzuflen;32108;Nordrhein-Westfalen;Weltklasse
2874389;Bad Salzungen;36433;Thüringen;Weltklasse
153518;Bad Sassendorf;59505;Nordrhein-Westfalen;Weltklasse
2805478;Bad Saulgau;88348;Baden-Württemberg;Weltklasse
534534;Bad Schandau;01814;Sachsen;Weltklasse
419001;Bad Schlema;08301;Sachsen;Weltklasse
1327705;Bad Schmiedeberg;06905;Sachsen-Anhalt;Weltklasse
659810;Bad Schönborn;76669;Baden-Württemberg;Weltklasse
2801317;Bad Schussenried;88427;Baden-Württemberg;Weltklasse
1734859;Bad Schwalbach;65307;Hessen;Weltklasse
382446;Bad Schwartau;23611;Schleswig-Holstein;Weltklasse
442912;Bad Segeberg;23795;Schleswig-Holstein;Weltklasse
1244160;Bad Sobernheim;55566;Rheinland-Pfalz;Weltklasse
414829;Bad Soden;65812;Hessen;Weltklasse
535936;Bad Soden-Salmünster;63628;Hessen;Weltklasse
549414;Bad Sooden-Allendorf;37242;Hessen;Weltklasse
1026857;Bad Staffelstein;96231;Bayern;Weltklasse
1021713;Bad Steben;95138;Bayern;Weltklasse
2856440;Bad Sulza;99510;Thüringen;Weltklasse
2856440;Bad Sulza;99518;Thüringen;Weltklasse
372885;Bad Sülze;18334;Mecklenburg-Vorpommern;Weltklasse
1183355;Bad Teinach-Zavelstein;75385;Baden-Württemberg;Weltklasse
2895776;Bad Tennstedt;99955;Thüringen;Weltklasse
935181;Bad Tölz;83646;Bayern;Weltklasse
2772179;Bad Überkingen;73337;Baden-Württemberg;Weltklasse
2774073;Bad Urach;72574;Baden-Württemberg;Weltklasse
450123;Bad Vilbel;61118;Hessen;Weltklasse
2806787;Bad Waldsee;88339;Baden-Württemberg;Weltklasse
935946;Bad Wiessee;83707;Bayern;Weltklasse
310068;Bad Wildbad;75323;Baden-Württemberg;Weltklasse
443584;Bad Wildungen;34537;Hessen;Weltklasse
1289819;Bad Wilsnack;19336;Brandenburg;Weltklasse
410469;Bad Wimpfen;74206;Baden-Württemberg;Weltklasse
357057;Bad Windsheim;91438;Bayern;Weltklasse
445544;Bad Wörishofen;86825;Bayern;Weltklasse
146471;Bad Wünnenberg;33181;Nordrhein-Westfalen;Weltklasse
2806738;Bad Wurzach;88410;Baden-Württemberg;Weltklasse
452203;Bad Zwesten;34596;Hessen;Weltklasse
1186777;Bad Zwischenahn;26160;Niedersachsen;Weltklasse
157991;Baesweiler;52499;Nordrhein-Westfalen;Weltklasse
1124266;Bahlingen;79353;Baden-Württemberg;Weltklasse
1446642;Bahrdorf;38459;Niedersachsen;Weltklasse
1675310;Bahrenborstel;27245;Niedersachsen;Weltklasse
447344;Bahrenfleth;25569;Schleswig-Holstein;Weltklasse
422815;Bahrenhof;23845;Schleswig-Holstein;Weltklasse
534517;Bahretal;01819;Sachsen;Weltklasse
2808123;Baienfurt;88255;Baden-Württemberg;Weltklasse
191657;Baierbach;84171;Bayern;Weltklasse
929705;Baierbrunn;82065;Bayern;Weltklasse
929923;Baiern;85625;Bayern;Weltklasse
935839;Baiersbronn;72270;Baden-Württemberg;Weltklasse
1016531;Baiersdorf;91083;Bayern;Weltklasse
2808297;Baindt;88255;Baden-Württemberg;Weltklasse
445503;Baisweil;87650;Bayern;Weltklasse
1470112;Bäk;23909;Schleswig-Holstein;Weltklasse
1398845;Bakum;49456;Niedersachsen;Weltklasse
1465979;Bälau;23881;Schleswig-Holstein;Weltklasse
958134;Balderschwang;87538;Bayern;Weltklasse
1256078;Baldringen;54314;Rheinland-Pfalz;Weltklasse
537135;Balduinstein;65558;Rheinland-Pfalz;Weltklasse
1140565;Balesfeld;54597;Rheinland-Pfalz;Weltklasse
1183253;Balge;31609;Niedersachsen;Weltklasse
1231981;Balgheim;78582;Baden-Württemberg;Weltklasse
2403546;Balgstädt;06632;Sachsen-Anhalt;Weltklasse
2779376;Balingen;72336;Baden-Württemberg;Weltklasse
446467;Balje;21730;Niedersachsen;Weltklasse
2791016;Ballendorf;89177;Baden-Württemberg;Weltklasse
158546;Ballenstedt;06493;Sachsen-Anhalt;Weltklasse
2902811;Ballhausen;99955;Thüringen;Weltklasse
276112;Ballrechten-Dottingen;79282;Baden-Württemberg;Weltklasse
2818119;Ballstädt;99869;Thüringen;Weltklasse
2856986;Ballstedt;99439;Thüringen;Weltklasse
1451607;Balow;19300;Mecklenburg-Vorpommern;Weltklasse
2792899;Baltmannsweiler;73666;Baden-Württemberg;Weltklasse
897893;Baltrum;26579;Niedersachsen;Weltklasse
168532;Balve;58802;Nordrhein-Westfalen;Weltklasse
963831;Balzhausen;86483;Bayern;Weltklasse
2801098;Balzheim;88481;Baden-Württemberg;Weltklasse
62525;Bamberg;96047;Bayern;Weltklasse
62525;Bamberg;96049;Bayern;Weltklasse
62525;Bamberg;96050;Bayern;Weltklasse
62525;Bamberg;96052;Bayern;Weltklasse
453393;Bammental;69245;Baden-Württemberg;Weltklasse
1433746;Bandelin;17506;Mecklenburg-Vorpommern;Weltklasse
1451570;Bandenitz;19230;Mecklenburg-Vorpommern;Weltklasse
1253822;Bann;66851;Rheinland-Pfalz;Weltklasse
535124;Bannberscheid;56424;Rheinland-Pfalz;Weltklasse
455481;Bannewitz;01728;Sachsen;Weltklasse
1168915;Banteln;31029;Niedersachsen;Weltklasse
449928;Banzkow;19079;Mecklenburg-Vorpommern;Weltklasse
1252836;Barbelroth;76889;Rheinland-Pfalz;Weltklasse
964619;Barbing;93092;Bayern;Weltklasse
389267;Barby;39240;Sachsen-Anhalt;Weltklasse
389267;Barby;39249;Sachsen-Anhalt;Weltklasse
2673508;Barchfeld-Immelborn;36456;Thüringen;Weltklasse
1708067;Bardowick;21357;Niedersachsen;Weltklasse
1214569;Bärenbach;55483;Rheinland-Pfalz;Weltklasse
1244080;Bärenbach;55758;Rheinland-Pfalz;Weltklasse
1675311;Barenburg;27245;Niedersachsen;Weltklasse
1944342;Barendorf;21397;Niedersachsen;Weltklasse
536628;Bärenstein;09471;Sachsen;Weltklasse
1231963;Bärenthal;78580;Baden-Württemberg;Weltklasse
420612;Bargenstedt;25704;Schleswig-Holstein;Weltklasse
453725;Bargfeld-Stegen;23863;Schleswig-Holstein;Weltklasse
1432542;Bargischow;17398;Mecklenburg-Vorpommern;Weltklasse
556603;Bargstall;24806;Schleswig-Holstein;Weltklasse
446433;Bargstedt;21698;Niedersachsen;Weltklasse
548556;Bargstedt;24793;Schleswig-Holstein;Weltklasse
453723;Bargteheide;22941;Schleswig-Holstein;Weltklasse
1416814;Bargum;25842;Schleswig-Holstein;Weltklasse
422879;Bark;23826;Schleswig-Holstein;Weltklasse
554540;Barkelsby;24360;Schleswig-Holstein;Weltklasse
962312;Barkenholm;25791;Schleswig-Holstein;Weltklasse
449883;Barkhagen;19395;Mecklenburg-Vorpommern;Weltklasse
79776;Barleben;39179;Sachsen-Anhalt;Weltklasse
418085;Barlt;25719;Schleswig-Holstein;Weltklasse
310417;Barmissen;24245;Schleswig-Holstein;Weltklasse
444140;Barmstedt;25355;Schleswig-Holstein;Weltklasse
968892;Bärnau;95671;Bayern;Weltklasse
1515585;Barnekow;23968;Mecklenburg-Vorpommern;Weltklasse
449931;Barnin;19089;Mecklenburg-Vorpommern;Weltklasse
532324;Barnitz;23858;Schleswig-Holstein;Weltklasse
2396133;Barnstädt;06268;Sachsen-Anhalt;Weltklasse
1846197;Barnstedt;21406;Niedersachsen;Weltklasse
1461203;Barnstorf;49406;Niedersachsen;Weltklasse
142694;Barntrup;32683;Nordrhein-Westfalen;Weltklasse
251074;Barsbek;24217;Schleswig-Holstein;Weltklasse
2073736;Barsbüttel;22885;Schleswig-Holstein;Weltklasse
2012699;Barsinghausen;30890;Niedersachsen;Weltklasse
1109688;Barßel;26676;Niedersachsen;Weltklasse
156532;Bartenshagen-Parkentin;18209;Mecklenburg-Vorpommern;Weltklasse
374297;Barth;18356;Mecklenburg-Vorpommern;Weltklasse
2792054;Bartholomä;73566;Baden-Württemberg;Weltklasse
1427891;Bartow;17089;Mecklenburg-Vorpommern;Weltklasse
1246462;Barum;29576;Niedersachsen;Weltklasse
1944505;Barum;21357;Niedersachsen;Weltklasse
422443;Baruth/Mark;15837;Brandenburg;Weltklasse
1588116;Barver;49453;Niedersachsen;Weltklasse
1355542;Barwedel;38476;Niedersachsen;Weltklasse
1060419;Barweiler;53534;Rheinland-Pfalz;Weltklasse
1244156;Bärweiler;55606;Rheinland-Pfalz;Weltklasse
330945;Basberg;54578;Rheinland-Pfalz;Weltklasse
1079025;Basdahl;27432;Niedersachsen;Weltklasse
1427277;Basedow;17139;Mecklenburg-Vorpommern;Weltklasse
1467754;Basedow;21483;Schleswig-Holstein;Weltklasse
548976;Bassenheim;56220;Rheinland-Pfalz;Weltklasse
1461189;Bassum;27211;Niedersachsen;Weltklasse
387412;Bastheim;97654;Bayern;Weltklasse
1466113;Basthorst;21493;Schleswig-Holstein;Weltklasse
394351;Bastorf;18230;Mecklenburg-Vorpommern;Weltklasse
443589;Battenberg;35088;Hessen;Weltklasse
1249676;Battenberg (Pfalz);67271;Rheinland-Pfalz;Weltklasse
1250692;Battweiler;66484;Rheinland-Pfalz;Weltklasse
357013;Baudenbach;91460;Bayern;Weltklasse
1060427;Bauler;53534;Rheinland-Pfalz;Weltklasse
1171870;Bauler;54673;Rheinland-Pfalz;Weltklasse
1959686;Baumgarten;18246;Mecklenburg-Vorpommern;Weltklasse
1959686;Baumgarten;18249;Mecklenburg-Vorpommern;Weltklasse
1245060;Baumholder;55774;Rheinland-Pfalz;Weltklasse
55760;Baumschulenweg;12437;Berlin;Weltklasse
55760;Baumschulenweg;12487;Berlin;Weltklasse
1077543;Baunach;96148;Bayern;Weltklasse
533536;Baunatal;34225;Hessen;Weltklasse
1258631;Bausendorf;54538;Rheinland-Pfalz;Weltklasse
1152671;Baustert;54636;Rheinland-Pfalz;Weltklasse
1309674;Bautzen;02625;Sachsen;Weltklasse
1809876;Bawinkel;49844;Niedersachsen;Weltklasse
957056;Bayerbach;94137;Bayern;Weltklasse
179066;Bayerbach b. Ergoldsbach;84092;Bayern;Weltklasse
1253972;Bayerfeld-Steckweiler;67808;Rheinland-Pfalz;Weltklasse
1253972;Bayerfeld-Steckweiler;67822;Rheinland-Pfalz;Weltklasse
959173;Bayerisch Eisenstein;94252;Bayern;Weltklasse
941795;Bayerisch Gmain;83457;Bayern;Weltklasse
62640;Bayreuth;95444;Bayern;Weltklasse
62640;Bayreuth;95445;Bayern;Weltklasse
62640;Bayreuth;95447;Bayern;Weltklasse
62640;Bayreuth;95448;Bayern;Weltklasse
935962;Bayrischzell;83735;Bayern;Weltklasse
422764;Bebensee;23816;Schleswig-Holstein;Weltklasse
237802;Bebra;36179;Hessen;Weltklasse
535693;Becheln;56132;Rheinland-Pfalz;Weltklasse
1248567;Bechenheim;55234;Rheinland-Pfalz;Weltklasse
1244063;Becherbach;67827;Rheinland-Pfalz;Weltklasse
1244079;Becherbach bei Kirn;55608;Rheinland-Pfalz;Weltklasse
534394;Bechhofen;91572;Bayern;Weltklasse
1250670;Bechhofen;66894;Rheinland-Pfalz;Weltklasse
1273278;Bechstedt;07426;Thüringen;Weltklasse
2856987;Bechstedtstraß;99428;Thüringen;Weltklasse
1248786;Bechtheim;67595;Rheinland-Pfalz;Weltklasse
1248582;Bechtolsheim;55234;Rheinland-Pfalz;Weltklasse
1059442;Bechtsrieth;92699;Bayern;Weltklasse
446429;Beckdorf;21643;Niedersachsen;Weltklasse
1176595;Beckedorf;31699;Niedersachsen;Weltklasse
2012317;Beckeln;27243;Niedersachsen;Weltklasse
1187156;Beckingen;66701;Saarland;Weltklasse
152281;Beckum;59269;Nordrhein-Westfalen;Weltklasse
168465;Bedburg;50181;Nordrhein-Westfalen;Weltklasse
167967;Bedburg-Hau;47551;Nordrhein-Westfalen;Weltklasse
1246630;Bedesbach;66885;Rheinland-Pfalz;Weltklasse
1797683;Beedenbostel;29355;Niedersachsen;Weltklasse
152282;Beelen;48361;Nordrhein-Westfalen;Weltklasse
531653;Beelitz;14547;Brandenburg;Weltklasse
1286629;Beendorf;39343;Sachsen-Anhalt;Weltklasse
451801;Beerfelden;64743;Hessen;Weltklasse
1384849;Beeskow;15848;Brandenburg;Weltklasse
2006778;Beesten;49832;Niedersachsen;Weltklasse
1285606;Beetzendorf;38489;Sachsen-Anhalt;Weltklasse
967757;Beetzsee;14778;Brandenburg;Weltklasse
967759;Beetzseeheide;14778;Brandenburg;Weltklasse
1427229;Beggerow;17111;Mecklenburg-Vorpommern;Weltklasse
1470175;Behlendorf;23919;Schleswig-Holstein;Weltklasse
1406980;Behrendorf;25850;Schleswig-Holstein;Weltklasse
1432583;Behrenhoff;17498;Mecklenburg-Vorpommern;Weltklasse
2020632;Behren-Lübchin;17179;Mecklenburg-Vorpommern;Weltklasse
288915;Behrensdorf;24321;Schleswig-Holstein;Weltklasse
2410079;Beichlingen;99625;Thüringen;Weltklasse
447772;Beidenfleth;25573;Schleswig-Holstein;Weltklasse
1310862;Beiersdorf;02736;Sachsen;Weltklasse
1332943;Beiersdorf-Freudenberg;16259;Brandenburg;Weltklasse
1446650;Beierstedt;38382;Niedersachsen;Weltklasse
1162783;Beilingen;54662;Rheinland-Pfalz;Weltklasse
943535;Beilngries;92339;Bayern;Weltklasse
534449;Beilrode;04886;Sachsen;Weltklasse
410484;Beilstein;71543;Baden-Württemberg;Weltklasse
410484;Beilstein;71717;Baden-Württemberg;Weltklasse
1259304;Beilstein;56814;Rheinland-Pfalz;Weltklasse
2789591;Beimerstetten;89179;Baden-Württemberg;Weltklasse
422692;Beindersheim;67259;Rheinland-Pfalz;Weltklasse
1270375;Beinerstadt;98660;Thüringen;Weltklasse
1075137;Beinhausen;54552;Rheinland-Pfalz;Weltklasse
448712;Bekdorf;25554;Schleswig-Holstein;Weltklasse
448710;Bekmünde;25524;Schleswig-Holstein;Weltklasse
1255940;Bekond;54340;Rheinland-Pfalz;Weltklasse
310408;Belau;24601;Schleswig-Holstein;Weltklasse
556122;Beldorf;25557;Schleswig-Holstein;Weltklasse
556122;Beldorf;25767;Schleswig-Holstein;Weltklasse
1245163;Belg;56858;Rheinland-Pfalz;Weltklasse
2688685;Belgern-Schildau;04874;Sachsen;Weltklasse
2688685;Belgern-Schildau;04889;Sachsen;Weltklasse
420484;Belgershain;04683;Sachsen;Weltklasse
1241629;Belgweiler;55469;Rheinland-Pfalz;Weltklasse
544234;Bell;56745;Rheinland-Pfalz;Weltklasse
941084;Bellenberg;89287;Bayern;Weltklasse
1250392;Bellheim;76756;Rheinland-Pfalz;Weltklasse
1204724;Bell (Hunsrück);56288;Rheinland-Pfalz;Weltklasse
535002;Bellingen;56459;Rheinland-Pfalz;Weltklasse
2389085;Bellstedt;99713;Thüringen;Weltklasse
1819474;Belm;49191;Niedersachsen;Weltklasse
2826990;Belrieth;98617;Thüringen;Weltklasse
1451581;Belsch;19230;Mecklenburg-Vorpommern;Weltklasse
1204718;Beltheim;56290;Rheinland-Pfalz;Weltklasse
1527084;Belum;21785;Niedersachsen;Weltklasse
2796103;Bempflingen;72658;Baden-Württemberg;Weltklasse
280521;Bendestorf;21227;Niedersachsen;Weltklasse
165535;Bendfeld;24217;Schleswig-Holstein;Weltklasse
541667;Bendorf;56170;Rheinland-Pfalz;Weltklasse
556117;Bendorf;25557;Schleswig-Holstein;Weltklasse
935269;Benediktbeuern;83671;Bayern;Weltklasse
1258636;Bengel;54538;Rheinland-Pfalz;Weltklasse
